record_id,date,time,hour_of_day,day_of_week,month,city,state,road_type,road_surface_condition,road_width_meters,number_of_lanes,speed_limit_kmh,average_speed_kmh,weather_condition,temperature_celsius,humidity_percent,visibility_km,traffic_density,light_condition,signal_present,road_divider_present,vehicle_type_involved,vehicles_involved,pedestrians_nearby,accident_type,risk_score,severity_level,accident_occurred
IND-2023-0392,2023-09-12,12:11,12,Tue,9,Nagpur,Maharashtra,Urban Road,Flooded,11.8,4,80,50,Drizzle,42.2,64,6.5,0.18,No Light,0,1,Bus,6,45,Rollover,70,High,1
IND-2023-0393,2023-03-19,11:23,11,Sun,3,Coimbatore,Tamil Nadu,Ring Road,Dry,10.8,6,30,23,Rain,32,57,2.9,0.88,Street Light,0,1,Truck,6,4,Multiple Vehicle,48,Medium,1
IND-2022-0394,2022-04-18,18:16,18,Mon,4,Mumbai,Maharashtra,Rural Road,Dry,7.7,2,30,29,Rain,36.2,68,7,0.17,Daylight,1,0,Car,3,47,Rear-End Collision,20,Low,0
IND-2022-0395,2022-05-20,10:00,10,Fri,5,Mumbai,Maharashtra,Rural Road,Wet,9.9,2,40,46,Clear,19.8,40,4.8,0.49,Daylight,1,0,Motorcycle,2,1,Multiple Vehicle,35,Medium,0
IND-2022-0396,2022-06-07,21:49,21,Tue,6,Jaipur,Rajasthan,National Highway,Potholed,6.7,1,60,69,Rain,32.4,33,8.2,0.85,Partial Light,0,0,Motorcycle,4,44,Multiple Vehicle,75,Critical,1
IND-2022-0397,2022-09-13,19:39,19,Tue,9,Delhi,Delhi,State Highway,Dry,11.1,1,50,62,Clear,43.6,32,0.8,0.71,Dawn/Dusk,1,0,Mixed,6,10,Hit and Run,65,High,1
IND-2023-0398,2023-07-09,12:26,12,Sun,7,Delhi,Delhi,Urban Road,Dry,10.3,3,30,27,Clear,26.1,28,4,0.38,Daylight,0,0,Truck,6,17,Rollover,15,Low,0
IND-2023-0399,2023-09-06,18:58,18,Wed,9,Bangalore,Karnataka,Flyover,Potholed,10.8,3,80,58,Rain,44.3,69,6.1,0.96,No Light,0,1,Mixed,6,49,Single Vehicle,75,Critical,1
IND-2023-0400,2023-01-27,18:09,18,Fri,1,Pune,Maharashtra,Rural Road,Wet,4.1,3,30,32,Rain,35.8,51,3.2,0.91,Street Light,1,1,Car,5,5,Rollover,75,Critical,1
IND-2023-0401,2023-10-20,06:58,6,Fri,10,Chennai,Tamil Nadu,Ring Road,Wet,11.4,2,50,35,Clear,11.4,73,7.9,0.39,Partial Light,1,1,Motorcycle,6,18,Rollover,40,Medium,0
IND-2022-0402,2022-09-12,20:37,20,Mon,9,Jaipur,Rajasthan,Rural Road,Dry,13.9,2,40,38,Drizzle,12.4,44,8.7,0.11,No Light,0,0,Motorcycle,1,40,Side Collision,40,Medium,0
IND-2022-0403,2022-07-29,14:39,14,Fri,7,Pune,Maharashtra,National Highway,Potholed,8.6,3,40,37,Clear,30.2,45,3.2,0.65,Daylight,1,1,Motorcycle,3,50,Side Collision,10,Low,0
IND-2022-0404,2022-06-09,19:04,19,Thu,6,Surat,Gujarat,Rural Road,Dry,8.4,4,120,159,Drizzle,29.3,42,5.5,0.37,Daylight,1,1,Auto Rickshaw,3,24,Single Vehicle,35,Medium,0
IND-2023-0405,2023-04-26,10:59,10,Wed,4,Chennai,Tamil Nadu,Ring Road,Dry,6.7,5,50,49,Clear,44,67,9.4,0.93,No Light,0,1,Motorcycle,4,31,Rear-End Collision,45,Medium,1
IND-2022-0406,2022-07-18,20:16,20,Mon,7,Pune,Maharashtra,Flyover,Potholed,6,1,100,99,Haze,32.8,74,7,0.72,No Light,1,0,Truck,6,15,Side Collision,65,High,1
IND-2023-0407,2023-11-29,11:34,11,Wed,11,Pune,Maharashtra,State Highway,Wet,13.1,4,30,36,Clear,23.9,95,9.2,0.68,Street Light,0,1,Car,1,33,Pedestrian Hit,40,Medium,0
IND-2023-0408,2023-01-27,01:06,1,Fri,1,Ahmedabad,Gujarat,Rural Road,Potholed,10.8,1,30,33,Rain,15,46,3.6,0.8,Partial Light,0,1,Auto Rickshaw,6,25,Rear-End Collision,85,Critical,1
IND-2023-0409,2023-12-15,20:28,20,Fri,12,Mumbai,Maharashtra,Urban Road,Dry,5.4,1,40,46,Rain,43.2,77,2,0.28,Dawn/Dusk,0,0,Car,5,13,Pedestrian Hit,63,High,1
IND-2023-0410,2023-10-02,06:33,6,Mon,10,Ahmedabad,Gujarat,Urban Road,Dry,6.3,1,30,26,Clear,33.5,32,4.9,0.63,Daylight,0,0,Car,1,3,Rollover,5,Low,0
IND-2023-0411,2023-01-20,10:55,10,Fri,1,Kanpur,Uttar Pradesh,Flyover,Potholed,10.5,4,50,54,Fog,22,60,6.9,0.4,Partial Light,0,1,Bus,2,23,Hit and Run,65,High,1
IND-2022-0412,2022-05-23,22:55,22,Mon,5,Jaipur,Rajasthan,National Highway,Wet,3.5,6,40,35,Clear,26.6,72,6.7,0.66,Partial Light,1,0,Auto Rickshaw,6,12,Hit and Run,50,High,0
IND-2022-0413,2022-11-30,22:53,22,Wed,11,Mumbai,Maharashtra,State Highway,Wet,6.6,2,50,47,Fog,44.5,32,9.3,0.94,No Light,0,0,Auto Rickshaw,6,24,Side Collision,100,Critical,1
IND-2023-0414,2023-07-16,15:49,15,Sun,7,Jaipur,Rajasthan,Urban Road,Under Construction,13.9,1,80,63,Dust Storm,33.1,31,7.6,0.29,Partial Light,0,1,Bus,1,27,Multiple Vehicle,55,High,1
IND-2022-0415,2022-09-21,16:05,16,Wed,9,Bangalore,Karnataka,Flyover,Potholed,10.3,4,100,118,Fog,40.5,93,7,0.18,Street Light,1,1,Mixed,5,4,Rollover,60,High,1
IND-2022-0416,2022-12-15,12:33,12,Thu,12,Mumbai,Maharashtra,Ring Road,Potholed,12.4,4,120,102,Haze,20.9,95,7.4,0.44,Daylight,1,1,Truck,5,12,Side Collision,35,Medium,0
IND-2023-0417,2023-08-28,09:17,9,Mon,8,Jaipur,Rajasthan,Urban Road,Wet,12.4,6,50,63,Clear,31.1,38,4.7,0.55,Dawn/Dusk,0,1,Car,6,42,Pedestrian Hit,65,High,0
IND-2023-0418,2023-12-25,10:52,10,Mon,12,Thiruvananthapuram,Kerala,Urban Road,Dry,4.1,2,30,41,Rain,17.4,48,8.3,0.4,Daylight,1,1,Mixed,6,47,Pedestrian Hit,40,Medium,0
IND-2022-0419,2022-06-13,17:08,17,Mon,6,Ahmedabad,Gujarat,Urban Road,Dry,7.6,2,120,109,Dust Storm,19.9,44,7.3,0.16,Street Light,1,0,Mixed,6,35,Pedestrian Hit,40,Medium,0
IND-2023-0420,2023-05-10,18:30,18,Wed,5,Hyderabad,Telangana,National Highway,Dry,10.6,2,30,26,Clear,37.5,38,1.2,0.87,No Light,0,0,Motorcycle,4,27,Hit and Run,58,High,1
IND-2022-0421,2022-02-23,18:23,18,Wed,2,Delhi,Delhi,Urban Road,Dry,11.3,6,100,92,Clear,27.1,96,2.6,0.13,Dawn/Dusk,0,1,Car,2,41,Multiple Vehicle,28,Medium,0
IND-2022-0422,2022-04-30,18:06,18,Sat,4,Mumbai,Maharashtra,Urban Road,Potholed,8.6,6,80,111,Clear,13.3,95,7,0.53,Street Light,1,1,Car,2,24,Side Collision,30,Medium,0
IND-2022-0423,2024-01-01,06:11,6,Mon,1,Bangalore,Karnataka,Rural Road,Dry,12.1,6,80,100,Heavy Rain,12.2,94,5.4,0.81,No Light,0,0,Car,5,45,Head-On Collision,85,Critical,1
IND-2023-0424,2023-04-03,13:02,13,Mon,4,Mumbai,Maharashtra,National Highway,Dry,5.3,6,80,64,Drizzle,14.4,58,1,0.78,Daylight,0,0,Car,3,34,Pedestrian Hit,38,Medium,1
IND-2023-0425,2023-06-16,05:13,5,Fri,6,Patna,Bihar,State Highway,Wet,10.5,1,50,50,Heavy Rain,28.8,46,3.7,0.99,Daylight,0,0,Bus,6,6,Rollover,70,High,1
IND-2023-0426,2023-09-09,14:40,14,Sat,9,Vadodara,Gujarat,Urban Road,Dry,8,6,80,64,Rain,24,30,9.1,0.44,Street Light,0,0,Bus,3,43,Head-On Collision,20,Low,0
IND-2023-0427,2023-10-11,12:23,12,Wed,10,Surat,Gujarat,National Highway,Dry,6.1,3,80,58,Fog,37.6,68,3.3,0.84,Street Light,0,0,Auto Rickshaw,1,38,Multiple Vehicle,40,Medium,1
IND-2022-0428,2022-10-07,20:57,20,Fri,10,Coimbatore,Tamil Nadu,Rural Road,Dry,4.5,3,40,36,Clear,16.2,59,9.3,0.19,Daylight,1,1,Mixed,5,31,Head-On Collision,10,Low,0
IND-2022-0429,2022-11-22,11:58,11,Tue,11,Mumbai,Maharashtra,Urban Road,Dry,8.9,2,80,83,Heavy Rain,30.7,53,4.1,0.89,No Light,0,0,Mixed,1,43,Multiple Vehicle,75,Critical,1
IND-2023-0430,2023-01-15,07:40,7,Sun,1,Surat,Gujarat,State Highway,Wet,12.5,3,50,61,Haze,25,49,2.9,0.55,Street Light,1,1,Car,3,40,Head-On Collision,63,High,1
IND-2022-0431,2022-09-03,07:47,7,Sat,9,Mumbai,Maharashtra,National Highway,Dry,8.9,6,60,74,Heavy Rain,33.7,37,9.5,0.11,No Light,0,1,Motorcycle,4,31,Rear-End Collision,80,Critical,1
IND-2023-0432,2023-03-12,18:23,18,Sun,3,Mumbai,Maharashtra,Rural Road,Dry,13.3,5,120,167,Haze,11.5,77,6.9,0.95,No Light,0,0,Mixed,2,43,Head-On Collision,70,High,1
IND-2023-0433,2023-06-11,16:59,16,Sun,6,Indore,Madhya Pradesh,National Highway,Wet,8.6,3,50,66,Clear,36.8,35,5.5,0.32,Daylight,0,0,Mixed,3,19,Multiple Vehicle,40,Medium,0
IND-2023-0434,2023-06-12,06:12,6,Mon,6,Vadodara,Gujarat,National Highway,Wet,7.7,1,50,30,Drizzle,13.8,64,3.1,0.51,Street Light,0,1,Bus,6,11,Single Vehicle,50,High,1
IND-2023-0435,2023-06-11,06:22,6,Sun,6,Mumbai,Maharashtra,Urban Road,Flooded,4.6,4,50,39,Heavy Rain,25,43,3.1,0.46,Daylight,1,0,Auto Rickshaw,5,17,Side Collision,55,High,0
IND-2023-0436,2023-12-28,17:32,17,Thu,12,Bhopal,Madhya Pradesh,National Highway,Dry,8.6,4,30,21,Clear,33.3,54,4.9,0.28,Daylight,0,1,Motorcycle,1,26,Multiple Vehicle,10,Low,0
IND-2023-0437,2023-02-03,06:09,6,Fri,2,Surat,Gujarat,Flyover,Potholed,8.1,3,30,36,Clear,22,96,6.8,0.31,Daylight,1,1,Truck,6,0,Head-On Collision,35,Medium,0
IND-2022-0438,2022-07-11,19:08,19,Mon,7,Surat,Gujarat,Rural Road,Under Construction,5.5,5,120,113,Clear,13.6,84,7.9,0.53,Partial Light,0,0,Car,5,11,Head-On Collision,45,Medium,0
IND-2022-0439,2022-10-08,17:22,17,Sat,10,Chennai,Tamil Nadu,Ring Road,Dry,8.5,5,30,27,Dust Storm,44.3,48,7.1,0.57,Street Light,1,0,Car,3,27,Pedestrian Hit,30,Medium,0
IND-2022-0440,2022-09-10,06:21,6,Sat,9,Surat,Gujarat,National Highway,Dry,7,1,40,33,Clear,25.1,52,6.1,0.35,Daylight,0,0,Motorcycle,4,23,Side Collision,15,Low,0
IND-2023-0441,2023-01-06,06:34,6,Fri,1,Chennai,Tamil Nadu,Urban Road,Wet,13.7,6,80,72,Haze,36,35,1.5,0.9,Daylight,0,0,Truck,1,37,Single Vehicle,58,High,1
IND-2022-0442,2022-11-05,23:30,23,Sat,11,Ahmedabad,Gujarat,Flyover,Dry,8.2,6,40,37,Haze,36.6,91,8.9,0.74,Street Light,0,1,Car,3,23,Head-On Collision,40,Medium,0
IND-2023-0443,2023-05-31,11:38,11,Wed,5,Hyderabad,Telangana,National Highway,Dry,12.6,1,80,51,Haze,38.5,83,2.1,0.98,Partial Light,0,1,Truck,6,34,Multiple Vehicle,58,High,0
IND-2022-0444,2022-07-08,11:34,11,Fri,7,Bangalore,Karnataka,Urban Road,Wet,6.3,1,80,77,Clear,20.6,48,5.3,0.74,Daylight,0,0,Mixed,3,45,Rear-End Collision,35,Medium,0
IND-2022-0445,2022-02-10,19:39,19,Thu,2,Bangalore,Karnataka,Ring Road,Dry,10.1,3,30,33,Fog,28.7,20,8.3,0.32,Daylight,1,0,Bicycle,6,22,Pedestrian Hit,55,High,1
IND-2022-0446,2022-02-28,21:14,21,Mon,2,Bangalore,Karnataka,National Highway,Dry,11.3,4,50,68,Fog,37.2,94,9.8,0.58,No Light,1,0,Truck,1,46,Single Vehicle,60,High,0
IND-2022-0447,2022-07-28,23:52,23,Thu,7,Bangalore,Karnataka,Expressway,Potholed,5.5,4,100,94,Rain,27.4,78,4.9,0.23,Daylight,0,1,Car,2,11,Rear-End Collision,40,Medium,0
IND-2023-0448,2023-09-15,18:15,18,Fri,9,Chennai,Tamil Nadu,National Highway,Dry,7.5,1,60,40,Clear,38.3,97,7.3,0.57,Dawn/Dusk,0,0,Motorcycle,1,24,Side Collision,20,Low,0
IND-2022-0449,2022-10-02,11:34,11,Sun,10,Kanpur,Uttar Pradesh,Urban Road,Dry,9.4,4,30,31,Clear,13,37,8.6,0.84,Partial Light,0,1,Mixed,4,48,Hit and Run,50,High,0
IND-2023-0450,2023-10-05,06:10,6,Thu,10,Jaipur,Rajasthan,National Highway,Dry,10.4,2,120,111,Rain,17.9,69,2.4,0.1,Street Light,1,0,Car,2,22,Single Vehicle,23,Low,0
IND-2022-0451,2022-08-18,18:31,18,Thu,8,Thiruvananthapuram,Kerala,Flyover,Dry,8,6,30,39,Clear,28.6,96,1.9,0.64,Street Light,1,1,Car,2,43,Hit and Run,28,Medium,0
IND-2022-0452,2022-09-29,15:20,15,Thu,9,Ahmedabad,Gujarat,Rural Road,Dry,9.6,6,40,48,Drizzle,25.6,81,1.6,0.23,Daylight,1,0,Mixed,1,7,Head-On Collision,38,Medium,0
IND-2022-0453,2022-07-06,12:33,12,Wed,7,Thiruvananthapuram,Kerala,Urban Road,Wet,9.3,5,80,98,Haze,32.9,51,8.1,0.4,Street Light,1,0,Mixed,4,26,Multiple Vehicle,60,High,1
IND-2023-0454,2023-12-12,20:53,20,Tue,12,Pune,Maharashtra,State Highway,Dry,12.4,2,120,73,Drizzle,42.2,27,9.6,0.6,Daylight,1,1,Car,3,23,Side Collision,15,Low,0
IND-2023-0455,2023-03-08,07:15,7,Wed,3,Indore,Madhya Pradesh,Expressway,Dry,10.5,1,100,71,Clear,24.9,26,7,0.76,Daylight,1,0,Mixed,6,6,Rear-End Collision,25,Medium,0
IND-2023-0456,2023-08-06,13:00,13,Sun,8,Mumbai,Maharashtra,Urban Road,Potholed,5.1,6,80,92,Drizzle,21.8,21,4.2,0.37,Dawn/Dusk,0,0,Car,3,7,Side Collision,55,High,1
IND-2023-0457,2023-03-10,01:47,1,Fri,3,Chennai,Tamil Nadu,Expressway,Wet,13.8,2,80,67,Fog,19.5,31,9.3,0.3,No Light,0,1,Bicycle,5,24,Rear-End Collision,90,Critical,1
IND-2023-0458,2023-09-12,13:18,13,Tue,9,Thiruvananthapuram,Kerala,Expressway,Wet,4.3,5,120,108,Drizzle,24.8,54,3.8,0.15,Daylight,1,0,Motorcycle,1,6,Rollover,35,Medium,0
IND-2022-0459,2022-04-20,05:18,5,Wed,4,Delhi,Delhi,Urban Road,Potholed,8.6,1,100,134,Clear,30,25,1,0.32,Daylight,1,0,Motorcycle,5,50,Pedestrian Hit,43,Medium,1
IND-2023-0460,2023-05-28,07:09,7,Sun,5,Vadodara,Gujarat,Rural Road,Potholed,11.9,4,30,25,Clear,27.6,39,5.1,0.91,Partial Light,0,1,Motorcycle,1,37,Side Collision,40,Medium,0
IND-2022-0461,2022-03-22,07:27,7,Tue,3,Jaipur,Rajasthan,National Highway,Potholed,13.3,3,100,71,Heavy Rain,27.6,97,9.9,0.75,Partial Light,1,0,Auto Rickshaw,6,33,Hit and Run,70,High,1
IND-2023-0462,2023-12-31,16:10,16,Sun,12,Mumbai,Maharashtra,Urban Road,Dry,12.9,4,40,42,Haze,10.5,59,1.2,0.99,Street Light,0,1,Car,5,50,Hit and Run,63,High,1
IND-2022-0463,2022-06-15,18:08,18,Wed,6,Patna,Bihar,Urban Road,Dry,8.6,3,60,48,Clear,40.7,37,2.7,0.53,Daylight,1,1,Motorcycle,1,36,Multiple Vehicle,13,Low,0
IND-2023-0464,2023-06-09,15:18,15,Fri,6,Hyderabad,Telangana,Flyover,Dry,6.1,5,50,65,Drizzle,44.2,27,0.6,0.99,Street Light,0,0,Motorcycle,6,50,Head-On Collision,70,High,1
IND-2023-0465,2023-08-07,22:38,22,Mon,8,Chennai,Tamil Nadu,National Highway,Dry,13.1,4,60,58,Clear,13.8,43,8.2,0.58,Dawn/Dusk,1,0,Car,6,6,Multiple Vehicle,30,Medium,0
IND-2023-0466,2023-12-21,11:55,11,Thu,12,Kolkata,West Bengal,National Highway,Wet,11.8,4,40,44,Haze,31,68,0.5,0.39,Street Light,0,0,Mixed,1,23,Rollover,70,High,1
IND-2023-0467,2023-12-02,09:30,9,Sat,12,Mumbai,Maharashtra,State Highway,Dry,4.5,4,30,25,Rain,28.4,53,8.7,0.74,Daylight,1,1,Truck,2,3,Side Collision,30,Medium,0
IND-2023-0468,2023-12-07,20:57,20,Thu,12,Hyderabad,Telangana,Flyover,Dry,6.9,6,120,72,Haze,12.7,94,6.1,0.8,Partial Light,1,0,Motorcycle,5,9,Side Collision,45,Medium,1
IND-2022-0469,2022-06-01,08:13,8,Wed,6,Hyderabad,Telangana,State Highway,Potholed,4.5,2,100,60,Rain,14.4,77,8.4,0.51,Street Light,0,1,Truck,6,37,Side Collision,45,Medium,0
IND-2023-0470,2023-11-27,22:59,22,Mon,11,Vadodara,Gujarat,National Highway,Under Construction,7.2,5,80,100,Rain,45,72,5.1,0.21,Daylight,1,1,Bicycle,4,22,Head-On Collision,65,High,1
IND-2023-0471,2023-03-15,01:34,1,Wed,3,Delhi,Delhi,Urban Road,Dry,4.4,1,100,115,Clear,31.7,32,3,0.49,Dawn/Dusk,1,0,Truck,1,6,Single Vehicle,35,Medium,0
IND-2023-0472,2023-03-31,22:50,22,Fri,3,Mumbai,Maharashtra,Expressway,Potholed,13.1,4,120,115,Rain,26.4,35,2.1,0.44,No Light,1,0,Car,3,50,Hit and Run,63,High,0
IND-2022-0473,2022-10-18,04:15,4,Tue,10,Delhi,Delhi,Rural Road,Dry,12.1,5,100,79,Clear,10.5,39,4.3,0.91,Partial Light,1,1,Bicycle,3,33,Side Collision,30,Medium,1
IND-2023-0474,2023-02-05,20:53,20,Sun,2,Pune,Maharashtra,Urban Road,Under Construction,8.1,1,40,54,Clear,24.1,60,7.3,0.45,No Light,0,0,Motorcycle,5,10,Multiple Vehicle,65,High,1
IND-2022-0475,2022-09-24,14:14,14,Sat,9,Lucknow,Uttar Pradesh,National Highway,Dry,3.8,6,30,33,Drizzle,34.8,30,0.5,0.63,Daylight,0,1,Car,5,24,Hit and Run,60,High,1
IND-2023-0476,2023-07-03,23:18,23,Mon,7,Bangalore,Karnataka,Rural Road,Under Construction,8.3,5,30,24,Drizzle,32.3,94,6.3,0.94,Daylight,0,0,Truck,1,7,Side Collision,55,High,1
IND-2022-0477,2022-07-04,06:42,6,Mon,7,Bangalore,Karnataka,Urban Road,Dry,7.4,3,60,74,Clear,31.9,46,5,0.47,No Light,1,0,Truck,6,26,Side Collision,45,Medium,0
IND-2023-0478,2023-09-14,15:07,15,Thu,9,Pune,Maharashtra,National Highway,Dry,9.1,5,80,82,Drizzle,42.4,44,7.5,0.24,Daylight,0,0,Mixed,5,1,Hit and Run,45,Medium,1
IND-2022-0479,2022-01-31,22:45,22,Mon,1,Coimbatore,Tamil Nadu,State Highway,Potholed,8.1,4,60,45,Clear,32.8,79,7.1,0.18,Partial Light,0,1,Truck,6,31,Side Collision,45,Medium,1
IND-2023-0480,2023-02-07,14:57,14,Tue,2,Bangalore,Karnataka,Rural Road,Wet,9.9,4,100,99,Clear,36.1,60,4.4,0.89,Daylight,0,1,Car,5,6,Hit and Run,45,Medium,1
IND-2022-0481,2022-03-07,16:23,16,Mon,3,Ahmedabad,Gujarat,Ring Road,Slippery,12,4,80,100,Rain,22.3,23,9.7,0.68,Daylight,0,1,Bus,1,11,Rollover,55,High,1
IND-2022-0482,2022-11-18,17:20,17,Fri,11,Delhi,Delhi,State Highway,Dry,4.6,3,120,102,Clear,19.9,47,0.8,0.31,Daylight,0,1,Bus,5,13,Multiple Vehicle,35,Medium,0
IND-2022-0483,2022-07-22,13:02,13,Fri,7,Nagpur,Maharashtra,Expressway,Wet,10.3,5,30,28,Clear,18.3,22,6,0.64,Partial Light,0,1,Bus,3,1,Pedestrian Hit,35,Medium,1
IND-2023-0484,2023-06-25,16:53,16,Sun,6,Coimbatore,Tamil Nadu,Urban Road,Dry,4,3,100,84,Clear,12.8,60,3.6,0.39,Daylight,1,1,Auto Rickshaw,4,39,Head-On Collision,10,Low,0
IND-2023-0485,2023-09-25,15:16,15,Mon,9,Chennai,Tamil Nadu,State Highway,Under Construction,13.3,1,120,138,Clear,16.7,67,1.9,0.49,Daylight,1,0,Mixed,5,0,Head-On Collision,48,Medium,1
IND-2023-0486,2023-09-20,20:17,20,Wed,9,Chennai,Tamil Nadu,Urban Road,Potholed,10.5,5,30,21,Haze,41.1,72,7.6,0.88,Partial Light,0,1,Motorcycle,6,28,Single Vehicle,60,High,1
IND-2023-0487,2023-05-10,04:13,4,Wed,5,Bangalore,Karnataka,State Highway,Dry,5.7,6,120,95,Clear,34.3,29,8.6,0.68,Daylight,0,1,Motorcycle,4,3,Multiple Vehicle,25,Medium,0
IND-2023-0488,2023-06-25,09:27,9,Sun,6,Nagpur,Maharashtra,State Highway,Flooded,5.6,4,120,120,Rain,22.7,77,2.3,0.92,Street Light,0,0,Motorcycle,5,32,Pedestrian Hit,73,High,1
IND-2022-0489,2022-11-11,22:27,22,Fri,11,Delhi,Delhi,Urban Road,Dry,6.3,5,30,23,Dust Storm,11,87,2,0.9,Dawn/Dusk,0,1,Car,4,22,Multiple Vehicle,78,Critical,1
IND-2022-0490,2022-02-24,20:07,20,Thu,2,Kolkata,West Bengal,Urban Road,Dry,4.6,1,40,33,Rain,28.5,83,6,0.46,Daylight,0,0,Mixed,5,27,Rollover,30,Medium,0
IND-2022-0491,2022-02-06,13:32,13,Sun,2,Mumbai,Maharashtra,State Highway,Wet,5.3,2,100,117,Rain,35.7,54,1.2,0.45,Daylight,1,1,Bicycle,4,13,Pedestrian Hit,68,High,1
IND-2023-0492,2023-09-30,16:38,16,Sat,9,Coimbatore,Tamil Nadu,State Highway,Flooded,3.7,3,30,21,Rain,43.7,80,4.7,0.4,Daylight,0,0,Truck,4,21,Rear-End Collision,50,High,0
IND-2023-0493,2023-05-01,09:16,9,Mon,5,Chennai,Tamil Nadu,Urban Road,Dry,6.7,6,80,91,Rain,27.6,38,2.4,0.36,Daylight,1,1,Auto Rickshaw,1,6,Single Vehicle,43,Medium,0
IND-2022-0494,2022-09-17,08:42,8,Sat,9,Ahmedabad,Gujarat,National Highway,Dry,11.1,1,120,135,Clear,27,54,8.5,0.88,Street Light,0,1,Bicycle,6,33,Rollover,45,Medium,0
IND-2023-0495,2023-01-01,13:26,13,Sun,1,Thiruvananthapuram,Kerala,State Highway,Potholed,9.2,4,100,67,Rain,13.8,55,3.9,0.93,Partial Light,0,1,Truck,6,43,Hit and Run,60,High,1
IND-2022-0496,2022-10-10,11:39,11,Mon,10,Patna,Bihar,National Highway,Wet,13.2,2,60,74,Clear,22.1,34,8,0.61,Daylight,1,0,Motorcycle,1,31,Pedestrian Hit,35,Medium,0
IND-2022-0497,2022-06-16,15:09,15,Thu,6,Pune,Maharashtra,State Highway,Potholed,4,2,50,63,Clear,10.2,65,5,0.21,Daylight,1,1,Car,6,0,Side Collision,35,Medium,1
IND-2022-0498,2022-07-21,06:43,6,Thu,7,Thiruvananthapuram,Kerala,Ring Road,Dry,9.8,2,40,49,Rain,43.8,32,4.3,0.67,Daylight,1,1,Mixed,3,19,Side Collision,30,Medium,0
IND-2022-0499,2022-09-14,22:26,22,Wed,9,Lucknow,Uttar Pradesh,Urban Road,Dry,8.1,3,100,96,Clear,39.2,32,7.9,0.27,Daylight,1,1,Motorcycle,2,33,Hit and Run,10,Low,0
IND-2023-0500,2023-07-27,23:29,23,Thu,7,Hyderabad,Telangana,Rural Road,Dry,11.4,4,120,95,Clear,29,92,1.4,0.56,Daylight,0,1,Bicycle,3,3,Rear-End Collision,23,Low,0
IND-2023-0501,2023-06-15,17:08,17,Thu,6,Nagpur,Maharashtra,National Highway,Dry,9.6,5,50,53,Rain,34.2,27,5.7,0.84,No Light,0,0,Motorcycle,1,47,Side Collision,70,High,0
IND-2023-0502,2023-11-23,14:53,14,Thu,11,Delhi,Delhi,National Highway,Wet,4.5,2,120,118,Fog,10,97,1.3,0.72,Street Light,0,1,Mixed,1,33,Rear-End Collision,68,High,1
IND-2023-0503,2023-02-05,10:34,10,Sun,2,Kolkata,West Bengal,National Highway,Dry,5,1,120,153,Clear,25.4,98,6.2,0.33,Partial Light,0,0,Auto Rickshaw,1,27,Rollover,30,Medium,0
IND-2023-0504,2023-05-07,19:02,19,Sun,5,Delhi,Delhi,Rural Road,Slippery,8.3,5,60,54,Clear,38.5,38,4.7,0.82,Street Light,1,0,Motorcycle,1,18,Pedestrian Hit,35,Medium,0
IND-2023-0505,2023-11-04,17:46,17,Sat,11,Ahmedabad,Gujarat,National Highway,Flooded,13,5,100,96,Fog,27.5,84,1.8,0.11,Partial Light,1,0,Bus,2,22,Side Collision,68,High,1
IND-2023-0506,2023-04-16,07:37,7,Sun,4,Pune,Maharashtra,Rural Road,Dry,9.5,5,60,39,Haze,43.7,97,4.9,0.86,No Light,1,0,Truck,6,11,Hit and Run,60,High,1
IND-2022-0507,2022-12-23,21:02,21,Fri,12,Vadodara,Gujarat,Expressway,Dry,6,2,40,27,Rain,26.7,49,9.4,0.2,Daylight,1,1,Motorcycle,6,50,Head-On Collision,25,Medium,0
IND-2022-0508,2022-03-16,19:47,19,Wed,3,Indore,Madhya Pradesh,Urban Road,Wet,8.7,6,30,34,Rain,30.1,45,9.9,0.44,Daylight,1,0,Car,2,16,Rollover,55,High,1
IND-2023-0509,2023-06-26,21:22,21,Mon,6,Delhi,Delhi,National Highway,Wet,7.1,6,40,25,Drizzle,37.1,92,0.3,0.23,Street Light,1,0,Motorcycle,5,4,Rollover,60,High,0
IND-2023-0510,2023-07-27,17:24,17,Thu,7,Chennai,Tamil Nadu,Expressway,Dry,9.2,1,80,53,Drizzle,14.1,49,3.1,0.8,Street Light,0,1,Bicycle,1,38,Pedestrian Hit,35,Medium,0
IND-2022-0511,2022-03-11,16:56,16,Fri,3,Surat,Gujarat,National Highway,Dry,13.3,3,80,107,Drizzle,12,34,4.1,0.55,Street Light,0,0,Car,5,30,Hit and Run,45,Medium,0
IND-2022-0512,2022-05-23,12:17,12,Mon,5,Lucknow,Uttar Pradesh,Expressway,Dry,13.5,5,30,23,Clear,41.7,24,9.5,0.17,No Light,0,1,Bicycle,3,4,Side Collision,25,Medium,0
IND-2022-0513,2022-04-17,21:08,21,Sun,4,Surat,Gujarat,Urban Road,Potholed,12.5,6,120,156,Clear,10.9,45,9.3,0.3,Dawn/Dusk,0,1,Truck,5,38,Rear-End Collision,50,High,0
IND-2023-0514,2023-03-14,20:52,20,Tue,3,Hyderabad,Telangana,National Highway,Dry,7.8,5,50,37,Rain,18.1,95,0.8,0.49,Street Light,0,0,Bicycle,1,14,Rollover,35,Medium,0
